"s","a","r","sp"
21716,5,-25,21714
21714,2,-100,21211
21211,3,-25,21209
21209,2,-100,20706
20706,3,-25,20703
20703,5,-25,20700
20700,3,-25,20697
20697,3,-25,20694
20694,2,-100,20191
20191,5,-25,20688
20688,4,0,20685
20685,2,-100,20682
20682,2,-100,20679
20679,3,-25,20677
20677,3,-25,21174
21174,2,-100,21171
21171,4,0,21169
21169,4,0,21666
21666,5,-25,22165
22165,5,-25,22663
22663,4,0,23162
23162,2,-100,23161
23161,5,-25,24160
24160,4,0,24660
24660,5,-25,25160
25160,6,-100,25661
25661,6,-100,26662
26662,4,0,27164
27164,3,-25,27165
27165,3,-25,27667
27667,3,-25,27669
27669,5,-25,28672
28672,3,-25,28674
28674,6,-100,29177
29177,4,0,29681
29681,5,-25,30184
30184,5,-25,30188
30188,4,0,30692
30692,6,-100,31196
31196,3,-25,31200
31200,5,-25,31204
31204,6,-100,31709
31709,3,-25,31213
31213,5,-25,31218
31218,6,-100,31722
31722,4,0,31227
31227,5,-25,31231
31231,5,-25,31235
31235,6,-100,31240
31240,4,0,30744
30744,5,-25,30747
30747,5,-25,30251
30251,5,-25,30254
30254,4,0,29758
29758,6,-100,29260
29260,4,0,28763
28763,4,0,28265
28265,6,-100,27767
27767,4,0,27269
27269,4,0,26770
26770,3,-25,25770
25770,5,-25,25270
25270,6,-100,24770
24770,3,-25,24270
24270,2,-100,23268
23268,2,-100,22266
22266,2,-100,21264
21264,4,0,20761
20761,5,-25,20258
20258,3,-25,19754
19754,3,-25,18750
18750,4,0,18245
18245,4,0,17740
17740,2,-100,17235
17235,2,-100,16729
16729,5,-25,16724
16724,5,-25,16218
16218,5,-25,16212
16212,5,-25,16706
16706,2,-100,16200
16200,5,-25,16194
16194,2,-100,16188
16188,5,-25,16683
16683,4,0,16677
16677,3,-25,16671
16671,2,-100,17166
17166,3,-25,17161
17161,5,-25,17656
17656,2,-100,18151
18151,2,-100,18146
18146,5,-25,19142
19142,5,-25,19639
19639,2,-100,20136
20136,5,-25,21133
21133,4,0,21631
21631,4,0,22129
22129,2,-100,22627
22627,5,-25,23627
23627,3,-25,24126
24126,3,-25,24626
24626,5,-25,25627
25627,3,-25,26128
26128,3,-25,27129
27129,4,0,27631
27631,4,0,28133
28133,5,-25,29136
29136,5,-25,30140
30140,3,-25,30644
30644,4,0,31148
31148,4,0,31653
31653,3,-25,32158
32158,5,-25,32663
32663,3,-25,33169
33169,4,0,33674
33674,6,-100,34181
34181,3,-25,34187
34187,4,0,34194
34194,6,-100,34700
34700,5,-25,35207
35207,6,-100,35214
35214,5,-25,35222
35222,6,-100,35729
35729,5,-25,35736
35736,6,-100,35743
35743,6,-100,35250
35250,5,-25,35257
35257,3,-25,34264
34264,4,0,33770
33770,5,-25,33276
33276,4,0,32781
32781,3,-25,31785
31785,4,0,30789
30789,4,0,30293
30293,4,0,29296
29296,6,-100,28799
28799,3,-25,27801
27801,3,-25,26802
26802,4,0,25802
25802,6,-100,25303
25303,6,-100,24803
24803,5,-25,24302
24302,5,-25,23301
23301,4,0,22799
22799,2,-100,21297
21297,3,-25,20294
20294,2,-100,19290
19290,2,-100,18285
18285,5,-25,17780
17780,5,-25,17275
17275,2,-100,16269
16269,4,0,15262
15262,3,-25,14755
14755,4,0,14248
14248,3,-25,13740
13740,3,-25,12732
12732,4,0,12723
12723,3,-25,12215
12215,4,0,12206
12206,4,0,12197
12197,5,-25,12188
12188,3,-25,12180
12180,5,-25,12672
12672,4,0,13164
13164,3,-25,13656
13656,4,0,14148
14148,3,-25,14141
14141,5,-25,15134
15134,4,0,15628
15628,2,-100,16122
16122,5,-25,17117
17117,3,-25,17612
17612,2,-100,18108
18108,5,-25,19604
19604,2,-100,20101
20101,2,-100,20598
20598,4,0,21595
21595,2,-100,22093
22093,3,-25,22592
22592,3,-25,23591
23591,4,0,24591
24591,2,-100,25091
25091,4,0,26092
26092,3,-25,26593
26593,6,-100,28095
28095,4,0,29098
29098,3,-25,29601
29601,3,-25,30605
30605,3,-25,31109
31109,6,-100,32114
32114,4,0,33120
33120,6,-100,34126
34126,3,-25,34633
34633,4,0,35640
35640,5,-25,36148
36148,6,-100,37156
37156,5,-25,37665
37665,4,0,38174
38174,5,-25,38684
38684,5,-25,39194
39194,5,-25,39704
39704,4,0,39714
39714,6,-100,39724
39724,6,-100,39734
39734,6,-100,39744
39744,3,-25,39254
39254,3,-25,38763
38763,4,0,38272
38272,5,-25,37781
37781,4,0,36789
36789,3,-25,35796
35796,3,-25,34803
34803,4,0,34309
34309,4,0,33315
33315,5,-25,32320
32320,4,0,31324
31324,3,-25,30328
30328,4,0,29331
29331,5,-25,28834
28834,3,-25,27335
27335,4,0,26836
26836,4,0,25837
25837,4,0,24836
24836,3,-25,23335
23335,4,0,22834
22834,2,-100,21331
21331,5,-25,20328
20328,2,-100,19324
19324,5,-25,18320
18320,5,-25,17815
17815,4,0,16809
16809,3,-25,15803
15803,3,-25,14795
14795,2,-100,13788
13788,2,-100,12279
12279,5,-25,11770
11770,4,0,11261
11261,3,-25,10251
10251,4,0,9740
9740,3,-25,9230
9230,2,-100,8719
8719,5,-25,8708
8708,5,-25,9197
9197,2,-100,8686
8686,4,0,8675
8675,3,-25,9164
9164,2,-100,9153
9153,2,-100,9142
9142,2,-100,9632
9632,3,-25,10122
10122,4,0,11112
11112,3,-25,11603
11603,4,0,12595
12595,3,-25,13087
13087,2,-100,14080
14080,3,-25,14573
14573,3,-25,15566
15566,5,-25,16561
16561,5,-25,17556
17556,2,-100,18551
18551,2,-100,19047
19047,4,0,20044
20044,2,-100,20541
20541,2,-100,21038
21038,4,0,22036
22036,2,-100,22535
22535,4,0,23534
23534,3,-25,24034
24034,2,-100,24534
24534,4,0,25534
25534,5,-25,26536
26536,5,-25,27538
27538,4,0,28540
28540,6,-100,30044
30044,4,0,31048
31048,5,-25,32053
32053,4,0,33058
33058,4,0,34065
34065,3,-25,34571
34571,5,-25,35579
35579,6,-100,37087
37087,4,0,38096
38096,6,-100,39106
39106,6,-100,40617
40617,4,0,41128
41128,4,0,42140
42140,6,-100,43152
43152,5,-25,43665
43665,3,-25,44178
44178,4,0,44191
44191,4,0,44705
44705,4,0,44718
44718,3,-25,44231
44231,4,0,43744
43744,4,0,43757
43757,5,-25,43269
43269,4,0,42281
42281,6,-100,42293
42293,5,-25,41304
41304,5,-25,40815
40815,6,-100,40325
40325,3,-25,39335
39335,3,-25,37844
37844,5,-25,37352
37352,6,-100,36360
36360,6,-100,35867
35867,4,0,34874
34874,5,-25,34380
34380,5,-25,33386
33386,5,-25,32891
32891,4,0,31896
31896,5,-25,31401
31401,3,-25,30404
30404,6,-100,29908
29908,4,0,29411
29411,3,-25,28413
28413,3,-25,27915
27915,3,-25,26916
26916,4,0,26417
26417,4,0,25917
25917,4,0,24917
24917,2,-100,23916
23916,3,-25,23415
23415,2,-100,22413
22413,4,0,21411
21411,3,-25,20908
20908,3,-25,19904
19904,4,0,19400
19400,5,-25,18395
18395,3,-25,17390
17390,5,-25,16885
16885,2,-100,15878
15878,3,-25,14871
14871,2,-100,13363
13363,5,-25,12855
12855,4,0,11846
11846,2,-100,10336
10336,4,0,9325
9325,3,-25,8313
8313,3,-25,7301
7301,4,0,6289
6289,5,-25,5775
5775,4,0,5262
5262,3,-25,4248
4248,3,-25,3733
3733,4,0,3218
3218,3,-25,3203
3203,4,0,3188
3188,4,0,3173
3173,5,-25,3659
3659,5,-25,4145
4145,2,-100,4631
4631,5,-25,5618
5618,5,-25,6605
6605,2,-100,7093
7093,2,-100,7581
7581,3,-25,8570
8570,4,0,9059
9059,3,-25,10049
10049,2,-100,10539
10539,5,-25,11530
11530,4,0,12522
12522,5,-25,13514
13514,2,-100,14007
14007,3,-25,25001
25001,2,-100,25001
25001,5,-25,26002
26002,4,0,26503
26503,4,0,27505
27505,3,-25,28007
28007,3,-25,28510
28510,6,-100,29513
29513,5,-25,30517
30517,5,-25,31522
31522,3,-25,32027
32027,3,-25,33032
33032,3,-25,33538
33538,5,-25,34545
34545,6,-100,36053
36053,5,-25,37061
37061,6,-100,38571
38571,5,-25,39581
39581,3,-25,40591
40591,5,-25,41603
41603,5,-25,42615
42615,4,0,43128
43128,5,-25,44141
44141,6,-100,45155
45155,3,-25,45669
45669,6,-100,46184
46184,3,-25,46198
46198,4,0,46713
46713,4,0,46228
46228,6,-100,46742
46742,3,-25,45757
45757,6,-100,45771
45771,5,-25,45285
45285,3,-25,44298
44298,6,-100,43811
43811,6,-100,43323
43323,6,-100,42835
42835,5,-25,41847
41847,5,-25,41358
41358,4,0,40368
40368,3,-25,38878
38878,3,-25,37887
37887,5,-25,37395
37395,3,-25,36403
36403,6,-100,35910
35910,6,-100,35917
35917,5,-25,35424
35424,5,-25,34931
34931,5,-25,34437
34437,6,-100,34443
34443,3,-25,33949
33949,6,-100,33955
33955,6,99900,33961
25343,4,0,24709
24709,3,-25,24709
24709,4,0,24709
24709,3,-25,24209
24209,4,0,24208
24208,2,-100,24208
24208,5,-25,24207
24207,3,-25,24206
24206,4,0,24206
24206,2,-100,23705
23705,2,-100,23204
23204,5,-25,23703
23703,4,0,23702
23702,2,-100,23201
23201,4,0,23199
23199,4,0,23198
23198,4,0,23197
23197,4,0,23696
23696,2,-100,23195
23195,5,-25,23694
23694,3,-25,23693
23693,4,0,23692
23692,3,-25,23691
23691,3,-25,23690
23690,3,-25,23689
23689,3,-25,23688
23688,4,0,23688
23688,3,-25,23687
23687,5,-25,24186
24186,3,-25,24186
24186,2,-100,24185
24185,3,-25,24185
24185,4,0,24184
24184,4,0,24684
24684,3,-25,24684
24684,4,0,24684
24684,5,-25,25184
25184,3,-25,25184
25184,6,-100,25685
25685,4,0,26186
26186,5,-25,26687
26687,6,-100,27188
27188,4,0,27189
27189,5,-25,27691
27691,3,-25,27693
27693,4,0,27695
27695,4,0,27697
27697,5,-25,28199
28199,3,-25,27701
27701,6,-100,28203
28203,4,0,28205
28205,6,-100,28708
28708,4,0,28710
28710,4,0,28713
28713,4,0,28215
28215,5,-25,28217
28217,4,0,28220
28220,6,-100,28722
28722,5,-25,28224
28224,4,0,28227
28227,5,-25,28229
28229,6,-100,28231
28231,6,-100,28233
28233,6,-100,28236
28236,3,-25,27737
27737,5,-25,27739
27739,4,0,27241
27241,6,-100,27242
27242,3,-25,26743
26743,5,-25,26244
26244,4,0,25745
25745,6,-100,25746
25746,5,-25,25746
25746,6,-100,25246
25246,6,-100,25247
25247,3,-25,24746
24746,4,0,24246
24246,2,-100,23745
23745,2,-100,22743
22743,4,0,22242
22242,4,0,22240
22240,3,-25,21237
21237,2,-100,20734
20734,4,0,20231
20231,5,-25,20228
20228,2,-100,19725
19725,3,-25,19221
19221,4,0,19217
19217,2,-100,18713
18713,2,-100,18208
18208,3,-25,18203
18203,2,-100,17699
17699,3,-25,17694
17694,4,0,17689
17689,5,-25,18184
18184,2,-100,18179
18179,4,0,18175
18175,2,-100,18171
18171,4,0,18666
18666,3,-25,19162
19162,2,-100,19158
19158,4,0,19655
19655,3,-25,20151
20151,5,-25,20648
20648,3,-25,21146
21146,5,-25,21644
21644,4,0,22642
22642,3,-25,23141
23141,3,-25,23140
23140,3,-25,23639
23639,3,-25,24138
24138,2,-100,24638
24638,5,-25,25639
25639,5,-25,26140
26140,6,-100,27141
27141,5,-25,28144
28144,6,-100,29147
29147,6,-100,30150
30150,3,-25,30154
30154,4,0,31158
31158,6,-100,31663
31663,3,-25,32167
32167,5,-25,32673
32673,5,-25,33178
33178,4,0,33184
33184,5,-25,33690
33690,5,-25,34196
34196,5,-25,34203
34203,6,-100,34709
34709,6,-100,35216
35216,6,-100,35223
35223,5,-25,35230
35230,3,-25,34737
34737,6,-100,34744
34744,4,0,34250
34250,3,-25,33756
33756,6,-100,33262
33262,5,-25,33267
33267,6,-100,32772
32772,6,-100,32278
32278,4,0,31782
31782,3,-25,30786
30786,5,-25,30290
30290,6,-100,29793
29793,3,-25,28795
28795,6,-100,28298
28298,5,-25,27799
27799,5,-25,26801
26801,4,0,25801
25801,4,0,25301
25301,5,-25,24301
24301,4,0,23800
23800,2,-100,22298
22298,2,-100,21296
21296,2,-100,20292
20292,3,-25,19288
19288,3,-25,18284
18284,4,0,17278
17278,4,0,16773
16773,5,-25,16267
16267,2,-100,15260
15260,3,-25,14753
14753,4,0,14246
14246,3,-25,13238
13238,2,-100,12729
12729,2,-100,12221
12221,3,-25,11712
11712,2,-100,11202
11202,2,-100,11193
11193,2,-100,11183
11183,3,-25,11174
11174,2,-100,11164
11164,4,0,11655
11655,5,-25,12146
12146,3,-25,12638
12638,5,-25,13130
13130,4,0,14122
14122,2,-100,14615
14615,2,-100,15109
15109,5,-25,16103
16103,5,-25,17097
17097,4,0,18093
18093,2,-100,18588
18588,2,-100,19084
19084,5,-25,20081
20081,4,0,21079
21079,3,-25,22077
22077,4,0,23075
23075,3,-25,23575
23575,3,-25,24575
24575,5,-25,25575
25575,3,-25,26576
26576,4,0,27578
27578,5,-25,28581
28581,5,-25,29584
29584,4,0,30588
30588,5,-25,31592
31592,5,-25,32598
32598,3,-25,33604
33604,3,-25,34110
34110,3,-25,35117
35117,6,-100,36125
36125,3,-25,36633
36633,5,-25,37642
37642,3,-25,38151
38151,6,-100,39160
39160,3,-25,39170
39170,6,-100,40180
40180,4,0,40191
40191,3,-25,40201
40201,3,-25,40211
40211,4,0,40222
40222,6,-100,40232
40232,6,-100,40243
40243,6,-100,40253
40253,3,-25,39763
39763,3,-25,38772
38772,4,0,38281
38281,3,-25,37290
37290,6,-100,36798
36798,5,-25,36305
36305,3,-25,35312
35312,6,-100,34319
34319,6,-100,33825
33825,5,-25,33330
33330,4,0,32335
32335,4,0,31339
31339,6,-100,30343
30343,3,-25,29346
29346,6,-100,28848
28848,6,-100,28350
28350,3,-25,26852
26852,4,0,26352
26352,4,0,25353
25353,5,-25,24352
24352,2,-100,22851
22851,2,-100,21848
21848,4,0,20845
20845,5,-25,19842
19842,4,0,18838
18838,2,-100,17833
17833,2,-100,16327
16327,5,-25,15821
15821,4,0,14814
14814,2,-100,13306
13306,5,-25,12797
12797,3,-25,11788
11788,5,-25,11279
11279,4,0,10269
10269,3,-25,9758
9758,2,-100,8747
8747,3,-25,8236
8236,3,-25,7724
7724,5,-25,7712
7712,5,-25,7700
7700,2,-100,7188
7188,3,-25,7176
7176,4,0,7664
7664,4,0,8153
8153,5,-25,8642
8642,5,-25,9631
9631,2,-100,10121
10121,3,-25,10611
10611,4,0,11602
11602,2,-100,12093
12093,3,-25,12585
12585,5,-25,13577
13577,2,-100,14570
14570,2,-100,15064
15064,4,0,16058
16058,5,-25,17052
17052,4,0,18048
18048,5,-25,19044
19044,4,0,20041
20041,5,-25,21038
21038,2,-100,21536
21536,4,0,22535
22535,2,-100,23034
23034,4,0,24033
24033,4,0,25033
25033,6,-100,26034
26034,3,-25,27036
27036,3,-25,27538
27538,4,0,28540
28540,3,-25,29544
29544,4,0,30547
30547,5,-25,31552
31552,5,-25,32557
32557,4,0,33563
33563,6,-100,34570
34570,3,-25,35577
35577,6,-100,37085
37085,6,-100,38095
38095,6,-100,39604
39604,6,-100,40615
40615,6,-100,41627
41627,4,0,42639
42639,6,-100,43652
43652,3,-25,43665
43665,4,0,44178
44178,3,-25,44691
44691,4,0,44705
44705,3,-25,44718
44718,4,0,44231
44231,4,0,44244
44244,6,-100,43757
43757,4,0,43270
43270,5,-25,42782
42782,3,-25,42294
42294,3,-25,41305
41305,5,-25,40315
40315,5,-25,39825
39825,4,0,38835
38835,3,-25,37843
37843,5,-25,36851
36851,5,-25,35859
35859,4,0,35366
35366,5,-25,34372
34372,5,-25,33378
33378,3,-25,32383
32383,4,0,31887
31887,3,-25,30891
30891,3,-25,29894
29894,6,-100,29397
29397,4,0,28400
28400,5,-25,27901
27901,5,-25,27403
27403,6,-100,26904
26904,6,-100,26405
26405,6,-100,25906
25906,6,-100,25406
25406,3,-25,24906
24906,5,-25,24405
24405,4,0,23404
23404,5,-25,22902
22902,2,-100,21900
21900,2,-100,20897
20897,3,-25,19893
19893,3,-25,18889
18889,3,-25,17884
17884,5,-25,17379
17379,2,-100,15872
15872,3,-25,14865
14865,4,0,13858
13858,4,0,12849
12849,5,-25,12341
12341,2,-100,10831
10831,5,-25,9821
9821,4,0,9310
9310,5,-25,8298
8298,5,-25,7786
7786,4,0,6774
6774,2,-100,5761
5761,2,-100,4747
4747,2,-100,4233
4233,3,-25,3718
3718,2,-100,3204
3204,3,-25,3189
3189,2,-100,2674
2674,3,-25,3159
3159,4,0,3644
3644,5,-25,4130
4130,4,0,5116
5116,5,-25,6103
6103,3,-25,6591
6591,3,-25,7579
7579,3,-25,8068
8068,5,-25,9557
9557,2,-100,10047
10047,5,-25,11038
11038,5,-25,12029
12029,4,0,13021
13021,4,0,14013
14013,5,-25,14507
14507,3,-25,25001
25001,5,-25,25501
25501,6,-100,26502
26502,6,-100,27504
27504,5,-25,28507
28507,4,0,29510
29510,6,-100,30514
30514,4,0,31018
31018,5,-25,32023
32023,6,-100,33529
33529,5,-25,34536
34536,6,-100,35543
35543,3,-25,36551
36551,5,-25,37560
37560,3,-25,38069
38069,4,0,39079
39079,4,0,40089
40089,6,-100,41601
41601,6,-100,42613
42613,4,0,43626
43626,3,-25,44139
44139,3,-25,44653
44653,3,-25,45166
45166,6,-100,45681
45681,3,-25,45695
45695,6,-100,46210
46210,3,-25,46224
46224,4,0,45739
45739,6,-100,45753
45753,6,-100,45767
45767,3,-25,44781
44781,4,0,44294
44294,3,-25,43306
43306,3,-25,42318
42318,3,-25,41329
41329,3,-25,40340
40340,4,0,39349
39349,3,-25,37858
37858,5,-25,37366
37366,6,-100,36874
36874,5,-25,35882
35882,3,-25,34888
34888,4,0,33895
33895,3,-25,33400
33400,6,-100,32905
32905,4,0,31910
31910,5,-25,31414
31414,5,-25,30918
30918,6,-100,30422
30422,3,-25,29925
29925,5,-25,29428
29428,3,-25,28931
28931,5,-25,28433
28433,3,-25,27935
27935,5,-25,27436
27436,6,-100,27438
27438,4,0,26939
26939,3,-25,26440
26440,6,-100,26440
26440,5,-25,25941
25941,6,-100,25941
25941,5,-25,25442
25442,6,-100,25442
25442,5,-25,25442
25442,5,-25,24942
24942,2,-100,24441
24441,4,0,23940
23940,4,0,23439
23439,3,-25,22937
22937,2,-100,21935
21935,4,0,21433
21433,2,-100,20930
20930,4,0,20426
20426,4,0,19422
19422,5,-25,19418
19418,2,-100,18413
18413,3,-25,17408
17408,2,-100,16402
16402,3,-25,15396
15396,5,-25,14889
14889,2,-100,13881
13881,4,0,12872
12872,3,-25,11863
11863,3,-25,10853
10853,3,-25,9343
9343,4,0,8331
8331,4,0,7319
7319,4,0,6807
6807,2,-100,5293
5293,4,0,4779
4779,5,-25,3765
3765,2,-100,3250
3250,2,-100,2234
2234,4,0,1718
1718,3,-25,1702
1702,3,-25,1686
1686,2,-100,1170
1170,4,0,1654
1654,5,-25,2139
2139,2,-100,2624
2624,2,-100,3109
3109,2,-100,3594
3594,4,0,4580
4580,5,-25,5567
5567,5,-25,6555
6555,2,-100,7543
7543,2,-100,8031
8031,5,-25,9021
9021,2,-100,9510
9510,4,0,25001
25001,2,-100,25001
25001,5,-25,26002
26002,6,-100,27003
27003,4,0,27505
27505,3,-25,28508
28508,3,-25,29010
29010,5,-25,30014
30014,4,0,30518
30518,5,-25,31523
31523,5,-25,32528
32528,6,-100,34034
34034,3,-25,34541
34541,3,-25,35548
35548,6,-100,36556
36556,3,-25,37565
37565,5,-25,38574
25343,3,-25,24734
24734,3,-25,24233
24233,5,-25,23733
23733,4,0,23732
23732,3,-25,23230
23230,4,0,22729
22729,2,-100,22227
22227,2,-100,21725
21725,5,-25,21723
21723,4,0,21220
21220,2,-100,21217
21217,3,-25,20714
20714,2,-100,20211
20211,3,-25,20208
20208,4,0,20204
20204,4,0,20201
20201,4,0,20198
20198,5,-25,20194
20194,3,-25,20191
20191,5,-25,20688
20688,4,0,20685
20685,2,-100,20682
20682,4,0,20679
20679,3,-25,20677
20677,2,-100,20674
20674,2,-100,20671
20671,2,-100,21169
21169,4,0,21166
21166,5,-25,21664
21664,5,-25,22662
22662,4,0,23161
23161,4,0,23160
23160,4,0,23659
23659,5,-25,24659
24659,5,-25,25159
25159,4,0,25660
25660,5,-25,26161
26161,3,-25,26662
26662,3,-25,26663
26663,4,0,27165
27165,6,-100,28167
28167,6,-100,28669
28669,5,-25,29172
29172,4,0,29676
29676,3,-25,29679
29679,3,-25,30182
30182,5,-25,30186
30186,4,0,30690
30690,5,-25,30694
30694,6,-100,31198
31198,3,-25,31203
31203,6,-100,31707
31707,6,-100,31712
31712,6,-100,32217
32217,6,-100,32222
32222,5,-25,32227
32227,5,-25,32232
32232,6,-100,32237
32237,4,0,31742
31742,6,-100,31746
31746,6,-100,31751
31751,5,-25,31255
31255,5,-25,31259
31259,4,0,30263
30263,4,0,29767
29767,6,-100,29770
29770,3,-25,28772
28772,3,-25,27774
27774,6,-100,27776
27776,5,-25,27277
27277,3,-25,26278
26278,5,-25,25779
25779,3,-25,24779
24779,4,0,24278
24278,5,-25,23277
23277,2,-100,22275
22275,3,-25,21773
21773,2,-100,20770
20770,2,-100,19766
19766,4,0,19262
19262,4,0,18258
18258,4,0,17753
17753,5,-25,17748
17748,3,-25,16742
16742,3,-25,16236
16236,5,-25,16230
16230,3,-25,15724
15724,3,-25,15217
15217,2,-100,14710
14710,2,-100,14703
14703,3,-25,14196
14196,2,-100,14189
14189,3,-25,14181
14181,3,-25,14174
14174,3,-25,14167
14167,4,0,14660
14660,3,-25,15153
15153,2,-100,15147
15147,2,-100,15640
15640,4,0,16134
16134,2,-100,16629
16629,5,-25,17624
17624,4,0,18119
18119,2,-100,18615
18615,3,-25,19611
19611,4,0,20108
20108,4,0,21105
21105,5,-25,22104
22104,5,-25,23102
23102,2,-100,23602
23602,4,0,24601
24601,5,-25,25602
25602,5,-25,26603
26603,3,-25,27605
27605,6,-100,28608
28608,5,-25,29611
29611,3,-25,30114
30114,5,-25,31119
31119,3,-25,32124
32124,4,0,32629
32629,3,-25,33135
33135,4,0,34141
34141,3,-25,34648
34648,5,-25,35155
35155,6,-100,36162
36162,6,-100,36670
36670,3,-25,37179
37179,6,-100,37688
37688,3,-25,37696
37696,6,-100,38205
38205,5,-25,38214
38214,4,0,38223
38223,3,-25,37732
37732,5,-25,37741
37741,6,-100,37750
37750,5,-25,37258
37258,4,0,36766
36766,6,-100,36774
36774,3,-25,35781
35781,4,0,34788
34788,6,-100,34295
34295,4,0,33800
33800,6,-100,33306
33306,5,-25,32311
32311,5,-25,31816
31816,5,-25,30820
30820,6,-100,30323
30323,6,-100,29826
29826,6,-100,29329
29329,5,-25,28331
28331,4,0,27333
27333,6,-100,26834
26834,6,-100,26335
26335,6,-100,25335
25335,5,-25,24835
24835,2,-100,23334
23334,4,0,22332
22332,3,-25,21329
21329,3,-25,20326
20326,2,-100,18822
18822,2,-100,17817
17817,4,0,16811
16811,2,-100,15304
15304,4,0,14797
14797,4,0,13790
13790,5,-25,13282
13282,5,-25,12773
12773,2,-100,11764
11764,3,-25,10754
10754,2,-100,9744
9744,4,0,9733
9733,3,-25,9222
9222,4,0,8711
8711,3,-25,8700
8700,3,-25,8689
8689,3,-25,8678
8678,5,-25,9167
9167,5,-25,9656
9656,2,-100,9646
9646,4,0,10136
10136,2,-100,10626
10626,4,0,11117
11117,5,-25,12108
12108,3,-25,13100
13100,5,-25,14093
14093,4,0,15086
15086,2,-100,15580
15580,5,-25,16574
16574,5,-25,17569
17569,4,0,18565
18565,2,-100,19561
19561,4,0,20558
20558,5,-25,21556
21556,4,0,22554
22554,4,0,23553
23553,5,-25,24553
24553,2,-100,25053
25053,3,-25,26054
26054,3,-25,26555
26555,5,-25,27557
27557,3,-25,28560
28560,5,-25,29563
29563,6,-100,31068
31068,4,0,32073
32073,4,0,33078
33078,3,-25,33584
33584,5,-25,35091
35091,3,-25,35598
35598,4,0,36606
36606,3,-25,37115
37115,3,-25,38124
38124,3,-25,38633
38633,6,-100,39643
39643,3,-25,40154
40154,4,0,40664
40664,6,-100,41176
41176,4,0,41687
41687,6,-100,42199
42199,3,-25,42210
42210,3,-25,41722
41722,6,-100,42234
42234,6,-100,42245
42245,6,-100,41757
41757,6,-100,41768
41768,4,0,41279
41279,3,-25,40290
40290,3,-25,39300
39300,5,-25,38809
38809,5,-25,37818
37818,6,-100,37326
37326,6,-100,36834
36834,5,-25,35841
35841,4,0,34848
34848,6,-100,34354
34354,5,-25,33360
33360,3,-25,32365
32365,5,-25,31870
31870,5,-25,30874
30874,3,-25,29877
29877,5,-25,28880
28880,4,0,28382
28382,4,0,27383
27383,4,0,26384
26384,5,-25,25885
25885,5,-25,25385
25385,6,-100,24384
24384,2,-100,23383
23383,3,-25,22381
22381,3,-25,21379
21379,4,0,20376
20376,4,0,19372
19372,3,-25,18367
18367,2,-100,17362
17362,5,-25,16356
16356,2,-100,15349
15349,3,-25,14342
14342,3,-25,12834
12834,5,-25,12325
12325,3,-25,10815
10815,5,-25,10305
10305,2,-100,9294
9294,3,-25,8283
8283,2,-100,6770
6770,4,0,6257
6257,5,-25,5744
5744,4,0,5731
5731,5,-25,5218
5218,4,0,5204
5204,5,-25,5191
5191,5,-25,5678
5678,2,-100,5664
5664,3,-25,5651
5651,5,-25,6639
6639,2,-100,7127
7127,3,-25,7615
7615,3,-25,8103
8103,4,0,9092
9092,4,0,10082
10082,2,-100,10573
10573,3,-25,11563
11563,4,0,12055
12055,2,-100,13047
13047,3,-25,13539
13539,4,0,14532
14532,2,-100,15025
15025,2,-100,15519
15519,3,-25,16513
16513,4,0,17008
17008,2,-100,17503
17503,3,-25,25001
25001,5,-25,25501
25501,6,-100,26502
26502,5,-25,27504
27504,5,-25,28507
28507,3,-25,29010
29010,4,0,29513
29513,3,-25,30517
30517,4,0,31021
31021,5,-25,32026
32026,5,-25,33032
33032,3,-25,34038
34038,3,-25,34545
34545,4,0,35553
35553,3,-25,36561
36561,4,0,37569
